Title,Coordinates,State,City,Iframe Link
A-42 AMANA FARMS INC.,"-91.9421,41.80234,0",IOWA,HIGH AMANA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690335
"ELDON C. STUTSMAN, INC. - HILLS FACILITY","-91.53602,41.55282,0",IOWA,HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000527412
BOLLMEYER INC.,"-96.22153,42.6194,0",IOWA,HINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067104653
CENTRAL VALLEY AG COOPERATIVE,"-96.291165,42.62662,0",IOWA,HINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067091603
"FARMERS COOPERATIVE CO, MAIN FACILITY","-96.29101,42.62871,0",IOWA,HINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038228325
HEARTLAND COOP- HOLLAND,"-92.800617,42.39887,0",IOWA,HOLLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011730378
AGSTATE - HOLSTEIN,"-95.543139,42.491701,0",IOWA,HOLSTEIN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002055356
V-T INDUSTRIES OF IOWA INC-HOLSTEIN,"-95.54429,42.49922,0",IOWA,HOLSTEIN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000767778
"VOHS & MILLER, INC.","-95.54479,42.490541,0",IOWA,HOLSTEIN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038234693
CROP PRODUCTION SERVICES,"-91.017858,42.614272,0",IOWA,HOLY CROSS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038225827
"129 1ST ST SW, FORMER MASONIC TEMPLE","-91.24957,42.34422,0",IOWA,HOPKINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070570260
CROP PRODUCTION SERVICES,"-91.23908,42.33833,0",IOWA,HOPKINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038228637
INNOVATIVE AG SERVICES - HOPKINTON,"-91.2418,42.34302,0",IOWA,HOPKINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038279083
SWISS VALLEY FARMS CO,"-91.247707,42.344228,0",IOWA,HOPKINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002119939
"HORNICK, IA 102","-96.09718,42.2228,0",IOWA,HORNICK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007044661
DEN HARTOG INDUSTRIES INC,"-95.91111,43.06747,0",IOWA,HOSPERS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017378586
PACKERLAND PACKING CO,"-95.90795,43.07213,0",IOWA,HOSPERS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011272577
AGREQUIP INCORPORATED,"-91.622822,40.784786,0",IOWA,HOUGHTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006523878
CHEM GRO OF HOUGHTON INC. - HOUGHTON FACILITY,"-91.60857,40.78469,0",IOWA,HOUGHTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000526226
THOMPSON FARM SUPPLY INC,"-91.604518,40.769225,0",IOWA,HOUGHTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038264909
PRAIRIE LAND COOPERATIVE,"-93.301375,42.308359,0",IOWA,HUBBARD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011922562
"SOUTH FORK AG, LLC","-93.297453,42.306862,0",IOWA,HUBBARD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067078593
AGVANTAGE FS - HUDSON,"-92.447809,42.416035,0",IOWA,HUDSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011532403
LAND O LAKES INCORPORATED,"-92.45982,42.40652,0",IOWA,HUDSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002119671
AGROPUR INC,"-96.13403,43.18163,0",IOWA,HULL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037478208
BONESTROO SALVAGE,"-96.18305,43.18683,0",IOWA,HULL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692251
HULL COOPERATIVE ASSOCIATION,"-96.13034,43.18784,0",IOWA,HULL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007073282
INTEGRITY AG TECH LLC,"-96.128787,43.18577,0",IOWA,HULL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070224486
"OZONE SOLUTIONS, INC","-96.14119,43.18578,0",IOWA,HULL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067104234
TRI STATE AG CORP,"-96.177345,43.188402,0",IOWA,HULL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037550085
BIOWALL LLC,"-94.2484,42.73196,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071326004
"DODGEN INDUSTRIES, INC","-94.22671,42.7379,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036173681
FORTERRA CONCRETE PRODUCTS - HUMBOLDT,"-94.20721,42.67957,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069315262
FRIT INDUSTRIES INC,"-94.226354,42.745269,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064137900
"HAWKEYE LEISURE TRAILERS, LTD","-94.22452,42.73707,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001389836
HUMBOLDT CITY OF STP,"-94.207122,42.701544,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006777103
JET CO,"-94.225445,42.736053,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064137704
LANDUS COOPERATIVE 157,"-94.229567,42.615515,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071528965
LIGURIA FOODS INC,"-94.22919,42.73831,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036169197
"NEW COOPERATIVE, INC 413","-94.19999,42.73162,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038269227
PRECISION TANK & EQUIPMENT CO,"-94.2321,42.73894,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110062856397
TRI COUNTY AGRONOMY,"-94.200205,42.73162,0",IOWA,HUMBOLDT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067078708
"HBF INVESTMENTS, LLC","-94.22713,42.738401,0",IOWA,HUMBOLDT (HISTORICAL),https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064140433
"AGRILAND FS, INC.   (HUMESTON)","-93.495282,40.862388,0",IOWA,HUMESTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000521070
SOUTH CENTRAL COOP - HUMESTON,"-93.502546,40.857399,0",IOWA,HUMESTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000521436
UNITED FARMERS COOPERATIVE,"-93.496322,40.855532,0",IOWA,HUMESTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070934088
CROP PRODUCTION SERVICES 6016,"-95.48954,42.35209,0",IOWA,IDA GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038228664
GCC IDA GROVE,"-95.48687,42.33967,0",IOWA,IDA GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060280208
GOMACO CORP. - PLANT 1,"-95.4642,42.34828,0",IOWA,IDA GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000772469
GOMACO CORP. - PLANT 2,"-95.454389,42.341109,0",IOWA,IDA GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007358705
MIDWEST INDUSTRIES INC,"-95.49896,42.34936,0",IOWA,IDA GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005738201
INDEPENDENCE WWTP,"-91.88018,42.45641,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040009914
"INDY CROP CARE,INC","-91.89032,42.44738,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037231796
L&M RADIATOR,"-91.88903,42.4545,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022825629
NUTRIEN AG SOLUTIONS,"-91.891157,42.447465,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067071652
PRIES ENTERPRISES INC - FORMER SITE OF,"-91.886177,42.453738,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002119680
"SIMPLOT AB RETAIL SUB, INC.","-91.890881,42.446096,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070881313
"SIMPLOT AB RETAIL, INC.","-91.890693,42.444017,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071163005
TYSON PET PRODUCTS INC-INDEPENDENCE,"-91.903889,42.470556,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009455106
WALNUT GROVE PRODS INDEPENDENCE PLANT,"-91.89331,42.47734,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001323693
WAPSIE VALLEY CREAMERY BACK UP GENERATOR,"-91.89056,42.47778,0",IOWA,INDEPENDENCE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000413801
"AGRILAND FS, INC  (INDIANOLA)","-93.596133,41.35636,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011792159
CEMEN-TECH INC,"-93.542017,41.376336,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001361730
HEARTLAND CO-OP EVANSVILLE,"-93.554887,41.367517,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000525147
HERSCHEL-ADAMS INC,"-93.54213,41.37271,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001130552
INDIANOLA CITY OF STP (NORTH),"-93.5839,41.3861,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000731272
INDIANOLA MUNICIPAL UTILITIES,"-93.56232,41.35947,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031416304
INDIANOLA WATER RESOURCE RECOVERY FACILITY,"-93.59922,41.41292,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071321110
INDIANOLA WPC DEPT-WWTP NORTH,"-93.578352,41.387798,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043703622
PINNACLE AG -  INDIANOLA (DC),"-93.54606,41.37727,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067082702
"SIMPLOT AB RETAIL, INC.","-93.545788,41.377506,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071162966
WINFIELD SOLUTIONS - FORMER SITE OF,"-93.54211,41.37516,0",IOWA,INDIANOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001398247
FARMERS ELEVATOR CO,"-96.432804,43.305588,0",IOWA,INWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067114679
KOOIMA 307,"-96.428575,43.302681,0",IOWA,INWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690686
MARLIN FABER,"-96.435178,43.305407,0",IOWA,INWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691198
MYRON KOOIMA,"-96.3769,43.31626,0",IOWA,INWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036359534
TRAVIS JANSMA,"-96.42789,43.36073,0",IOWA,INWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691891
ALL-WAYS TRUCKING COMPANY (902 QUARRY RD.),"-93.38695,41.950173,0",IOWA,IOWA CENTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061002604
FARMLAND INDUSTRIES (307 EAST 11TH ST.),"-93.38695,41.950173,0",IOWA,IOWA CENTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061002622
L.L. PELLING,"-93.38695,41.950173,0",IOWA,IOWA CENTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061002659
MIDWEST FRAME & AXLE (216 E. 10TH ST.),"-93.38695,41.950173,0",IOWA,IOWA CENTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061002677
WILLIAMS PETROLEUM PIPELINE CORRIDOR,"-93.38695,41.950173,0",IOWA,IOWA CENTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061002695
ALPLA,"-91.48823,41.63763,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067125300
CROELL REDI-MIX INC   158,"-91.54396,41.62159,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060257387
ECONOMY ADVERTISING CO-DIV OF TRU ART,"-91.494,41.63326,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002338952
ENTERPRISE PROD. OPERATING LLC - IOWA CITY NGL FAC,"-91.411229,41.615947,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001407530
HAWKEYE READY MIX,"-91.528571,41.66399,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070559741
HUBBARD FEEDS INC,"-91.543035,41.628636,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000772487
"IAC IOWA CITY, LLC","-91.496759,41.637626,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000593787
IOWA CITY SANITARY LANDFILL,"-91.628034,41.653529,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110034132793
"IOWA CITY, CITY OF (NORTH) STP","-91.53476,41.64943,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000510386
"IOWA CITY, CITY OF (SOUTH) STP","-91.504528,41.610583,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000509209
KEITH FORBES IMP & SUPPLY INC.(IOWA CITY),"-91.396,41.58168,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036323555
LAND O'LAKES FEED IOWA CITY,"-91.636453,41.702806,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000859410
"LOPAREX, INC","-91.49601,41.63665,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017406608
ORAL-B LABORATORIES POWER ORAL CARE,"-91.558806,41.641603,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070119959
P&G POWER ORAL CARE,"-91.556111,41.641359,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071284926
PROCTOR & GAMBLE HAIR CARE LLC-IOWA CITY,"-91.501632,41.638723,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000414800
RIDELY USA INC.,"-91.542708,41.629662,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071372551
ROBERTS DAIRY COMPANY,"-91.52081,41.67545,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000414784
SONOCO CORRFLEX,"-91.477381,41.631597,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038269174
"THOMAS & BETTS CORP, IOWA CITY PLANT","-91.54192,41.6318,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002338943
UNIVERSITY OF IOWA - MAIN CAMPUS,"-91.54424,41.65807,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006377125
UNIVERSITY OF IOWA COOLING TOWER BLOWDOWN,"-91.53667,41.66861,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013326356
UNIVERSITY OF IOWA MAIN POWER PLANT,"-91.53952,41.65668,0",IOWA,IOWA CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022723427
BERRY IOWA CORPORATION,"-93.2711,42.5121,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002119485
"CARGILL, INC - IOWA FALLS","-93.264461,42.512112,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000412660
CMC JOIST & DECK IOWA,"-93.25205,42.52483,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010828701
CNI-IOWA FALLS,"-93.270214,42.504735,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071373865
FARMLAND FOODS INC,"-93.204696,42.532913,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007506001
FLINT HILLS RESOURCES IOWA FALLS LLC,"-93.28041,42.507192,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017648982
FORTERRA CONCRETE PRODUCTS - IOWA FALLS,"-93.253696,42.514397,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069315271
INNOVATIVE AG SERVICES - OWASA,"-93.202764,42.431759,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000519546
IOWA FALLS WWTP,"-93.253056,42.518611,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039985521
NCG TRI IOWA - FORMER SITE OF,"-93.252091,42.527259,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046526960
PURINA MILLS INC,"-93.264461,42.512112,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067426636
"UNITED SUPPLIERS, INC","-93.2521,42.52779,0",IOWA,IOWA FALLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067071117
FARMERS COOP SOCIETY - IRETON,"-96.313687,42.968941,0",IOWA,IRETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015311900
KENT NUTRITION GROUP INC,"-96.31835,42.97047,0",IOWA,IRETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071424998
FARM SERVICE COOP-IRWIN,"-95.206781,41.788887,0",IOWA,IRWIN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000514872
FARMERS WIN COOPERATIVE,"-92.02264,43.11761,0",IOWA,JACKSON JUNCTION,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067093228
"AGVANTAGE FS, INC.","-92.458611,42.643333,0",IOWA,JANESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038265640
CROELL REDI-MIX INC-JANESVILLE,"-92.44861,42.64937,0",IOWA,JANESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028006761
"AIR-TEMP / COMPUSENSE, FORMER","-94.37349,42.015328,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089152
CHICAGO RIVET COMPANY,"-94.37214,42.02607,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011274995
ELECTROLUX HOME PRODUCTS,"-94.36778,42.025581,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011275002
FORMER PIZZA RANCH,"-94.37476,42.01633,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070560367
HAMILTON READY MIX,"-94.348729,42.035202,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070058966
JEFFERSON WWTP,"-94.3839,42.0075,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010036488
"JEFFERSON, IA 27","-94.36727,41.89594,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067085843
PARKER INDUSTRIES,"-94.36025,42.03466,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000773235
WEST CENTRAL COOPERATIVE - JEFFERSON,"-94.36799,42.02895,0",IOWA,JEFFERSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000513383
AGVANTAGE FS- JESUP,"-92.05556,42.45296,0",IOWA,JESUP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006175343
"BERTCH CABINET MFG, INC - LEGACY DIVISION - JESUP","-92.055656,42.471133,0",IOWA,JESUP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001756430
JESUP WWTP,"-92.070556,42.477222,0",IOWA,JESUP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039985736
"QUALITY AG SERVICE OF IOWA, INC. JESUP","-92.07905,42.46874,0",IOWA,JESUP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071862524
HEARTLAND COOP-JEWELL,"-93.64348,42.31153,0",IOWA,JEWELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000720373
POET BIOREFINING - JEWELL LLC,"-93.6626,42.3289,0",IOWA,JEWELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031001305
ACCO UNLIMITED CORPORATION,"-93.69049,41.66036,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011790669
AMERICAN CONCRETE PRODUCTS,"-93.68303,41.65498,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001360713
CAMP DODGE,"-93.71204,41.68848,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036386470
MIDAMERICAN ENERGY CO - SYCAMORE TURBINES,"-93.6765,41.6718,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001766278
PIONEER HI BRED INTERNATIONAL INCORPORATED,"-93.718852,41.674134,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001754245
PIONEER HI-BRED INTERNATIONAL INC - BEAVER CREEK CAMPUS,"-93.73286,41.67302,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064467615
PIONEER HI-BRED INTERNATIONAL INC - EMC BLDG/REID COMPLEX,"-93.71523,41.68836,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005752435
"PIONEER HI-BRED INTERNATIONAL, INC.","-93.715634,41.68836,0",IOWA,JOHNSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070521009
FIVE STAR CO-OP,"-93.45277,43.36317,0",IOWA,JOICE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038251986
ADM GRAIN CO-KALONA & MASTER MIX FEED,"-91.717005,41.483365,0",IOWA,KALONA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007058708
CENTRAL NUTRITION SERVICES,"-91.73663,41.5698,0",IOWA,KALONA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002119966
TWIN COUNTY DAIRY INC,"-91.71255,41.54034,0",IOWA,KALONA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011273898
NORTH CENTRAL COOPERATIVE - KANAWHA,"-93.79144,42.93427,0",IOWA,KANAWHA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000557647
"STELLAR INDUSTRIES, INC. - KANAWHA PLANT","-93.789518,42.934217,0",IOWA,KANAWHA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070887944
TRIGGS TRAILER CORP,"-93.793321,42.94213,0",IOWA,KANAWHA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000611981
KEY COOPERATIVE-KELLEY LOCATION,"-93.63824,41.951842,0",IOWA,KELLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000529152
HEARTLAND CO-OP - KELLOGG,"-92.90712,41.71439,0",IOWA,KELLOGG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011607252
KENSETT FABRICATORS INC,"-93.14266,43.38601,0",IOWA,KENSETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022523330
WILD HORSE TRADING INC.,"-93.21058,43.3642,0",IOWA,KENSETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690032
ADM SPECIALTY FOOD INGREDIENTS,"-91.42128,40.41229,0",IOWA,KEOKUK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071045604
"AMSTED RAIL COMPANY, INC","-91.422986,40.425434,0",IOWA,KEOKUK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000415444
