Title,Coordinates,State,City,Iframe Link
MDOT SHA BRIDGE # 2203302,"-75.545954,38.343885,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070733128
NEWLAND PARK LANDFILL,"-75.640253,38.388864,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001837326
NUTRIEN AG SOLUTIONS 2767,"-75.603452,38.366624,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071640849
NUTRIEN AG SOLUTIONS 2768,"-75.65254,38.39651,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691534
PEPSI COLA BOTTLING,"-75.591053,38.361938,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019882019
"PERDUE AGRIBUSINESS INC, ZION CHURCH ROAD COMPLEX","-75.52614,38.38255,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009684010
"PERDUE FOODS, LLC, SALISBURY PROCESSING PLANT","-75.606272,38.366233,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000563462
"PERDUE GRAIN & OILSEED, LLC","-75.52609,38.38242,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069550970
PLYMOUTH TUBE COMPANY,"-75.5895,38.3968,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000340630
PRECISION TUBE CO,"-75.58535,38.40749,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002097169
ROYAL QUALITY FOODS,"-75.582625,38.333569,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064310972
SALISBURY,"-75.6141,38.36417,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070071186
SALISBURY STATE UNIVERSITY,"-75.60762,38.34927,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001793630
SHA BRIDGE #2202401,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541197
SHA BRIDGE #2202402,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541202
SHA BRIDGE #2203500,"-75.525628,38.319432,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541199
SHA BRIDGE #2203601,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541201
SHA BRIDGE #2203602,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541209
SHA BRIDGE #2203700,"-75.44927,38.28624,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541200
SHA BRIDGE 2202800,"-75.607349,38.36032,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070432664
SHA BRIDGE 2203400,"-75.57424,38.39653,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238390
SHA BRIDGE 2204001,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238381
SHA BRIDGE 2204002,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238372
SHA BRIDGE 2204301,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238363
SHA BRIDGE 2204302,"-75.56424,38.39442,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238354
SILVERTON MARINE CORP.,"-75.58827,38.39742,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001767400
SPARTECH LLC - SALISBURY,"-75.586498,38.401636,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000340603
STANDARD REGISTER COMPANY,"-75.58637,38.40071,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001769006
TRIGEN LABORATORIES,"-75.572596,38.402213,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001260803
TRINITY STERILE,"-75.573205,38.40317,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071440424
U.S. MARINE - SALISBURY,"-75.57695,38.40636,0",MARYLAND,SALISBURY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000340596
BAXTER HEALTHCARE CORP,"-76.816,39.13417,0",MARYLAND,SAVAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002103599
BRADEN SUTPHIN INK CO,"-76.8097,39.13557,0",MARYLAND,SAVAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002096785
LITTLE PATUXENT WATER RECLAMATION PLANT,"-76.81271,39.1251,0",MARYLAND,SAVAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056017162
SHA BRIDGE 1300701,"-76.81492,39.13615,0",MARYLAND,SAVAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238194
SHA BRIDGE 1307201,"-76.849404,39.115422,0",MARYLAND,SAVAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070245524
SHA BRIDGE 1308000,"-76.845906,39.160147,0",MARYLAND,SAVAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067675304
EQUALITY CONCRETE - SEAT PLEASANT,"-76.90364,38.88854,0",MARYLAND,SEAT PLEASANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002022533
HOLT TRUCKING,"-76.90588,38.89303,0",MARYLAND,SEAT PLEASANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060532357
MILLERSVILLE LANDFILL,"-76.676523,39.085577,0",MARYLAND,SEVERN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001776800
POWERCON CORPORATION,"-76.69462,39.11998,0",MARYLAND,SEVERN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000796247
MARYLAND SHA BRIDGE 2104100,"-77.787536,39.478835,0",MARYLAND,SHARPSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040519150
SHOWELL PROCESSING PLANT,"-75.21538,38.39812,0",MARYLAND,SHOWELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000552161
ABC SUPPLY (AT SAINT CAMILLUS PARISH),"-76.982604,39.010799,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071840836
AMATO INDUSTRIES INC,"-77.04874,39.00413,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003512510
CAPITAL CHOICE PATHOLOGY LAB,"-76.96185,39.054,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060236631
CAPITAL DIGESTIVE CARE LABORATORY,"-76.962631,39.051976,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071318253
FORT DETRICK- FOREST GLEN ANNEX,"-77.018404,38.991859,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110033157027
GSA FEDERAL RESEARCH AT WHITE OAK - CUP #2,"-76.986074,39.033569,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054886520
HOLY CROSS HOSPITAL,"-77.03531,39.01602,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000835197
LIFE SCIENCES LAB BLDG 64,"-76.986074,39.033569,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017222753
MARYLAND STATE HIGHWAY ADMINISTRATION - SHA BRIDGE NO. 1507602,"-77.027625,38.996762,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069396022
MARYLAND STATE HIGHWAY ADMINISTRATION - SHA BRIDGE NO. 1512700,"-77.026607,39.018089,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238568
MD STATE HIGHWAY ADMIN.-SHA BRIDGE NO. 1507601,"-77.027625,38.996762,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238513
MDOT SHA BRIDGE # 1606500,"-77.011081,38.98985,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070733142
MID-ATLANTIC CORPORATION,"-76.97442,39.01983,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000499540
MONTGOMERY COLLEGE - SILVER SPRING CAMPUS,"-77.02537,38.9868,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001768542
MTA LYTTONSVILLE PLACE & BROOKVILLE ROAD,"-77.054742,39.000501,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070513580
NATIONAL PARK SEMINARY,"-77.057294,39.011368,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043959641
NATIONAL PARK SEMINARY HISTORY DISTRICT,"-77.0521,39.00355,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038753499
SAFETY-KLEEN SERVICE CENTER,"-76.967081,39.055424,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000614005
SHA BRIDGE 1513500,"-77.015452,39.017591,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022303498
SHA BRIDGE 1513700,"-76.989445,39.036812,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042010196
SHA BRIDGE 1513900,"-76.978643,39.023715,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046529066
UNITED THERAPEUTICS CORPORATION,"-77.02755,38.99952,0",MARYLAND,SILVER SPRING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041675078
FIL-TEC,"-77.581007,39.649208,0",MARYLAND,SMITHSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000340373
ALUGLASS PACKAGING,"-75.387344,38.173893,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000835320
BYRD PARK - FORMER SNOW HILL LANDFILL,"-75.41855,38.14332,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038751222
CROP PRODUCTION SERVICES - SNOW HILL,"-75.38503,38.17869,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038243013
"HELENA AGRI-ENTERPRISES, LLC","-75.384828,38.178447,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071892813
MD SHA BRIDGE 2300800,"-75.387511,38.176135,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022431867
SHA BRIDGE 2300100,"-75.440593,38.166532,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238345
TRI-STATE OIL CO.,"-75.399662,38.173783,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038753471
TYSON FOODS INC FEED MILL SNOW HILL,"-75.38515,38.17682,0",MARYLAND,SNOW HILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000340694
NAVAL AIR STATION PATUXENT RIVER- SOLOMONS ANNEX,"-76.466364,38.3383,0",MARYLAND,SOLOMONS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000856672
SHA BRIDGE 0401900,"-76.456359,38.318086,0",MARYLAND,SOLOMONS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046237229
BECTON DICKINSON,"-76.65105,39.51652,0",MARYLAND,SPARKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006509876
BECTON DICKINSON,"-76.64959,39.51449,0",MARYLAND,SPARKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003505421
BECTON DICKINSON - 7-39 LOVETON CIR,"-76.64527,39.5202,0",MARYLAND,SPARKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001309717
BECTON-DICKINSON - 52 LOVETON,"-76.65112,39.515735,0",MARYLAND,SPARKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001778559
"TELEDYNE ENERGY SYSTEMS, INC.","-76.64983,39.51454,0",MARYLAND,SPARKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006844031
SHA BRIDGE 0305400,"-76.696862,39.551266,0",MARYLAND,SPARKS GLENCOE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070120926
SHA BRIDGE 0305601,"-76.661236,39.521452,0",MARYLAND,SPARKS GLENCOE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070124687
SHA BRIDGE 0305602,"-76.661236,39.521452,0",MARYLAND,SPARKS GLENCOE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070120927
SHA BRIDGE 0305700,"-76.674281,39.521686,0",MARYLAND,SPARKS GLENCOE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070124688
AIR PRODUCTS & CHEMICALS,"-76.466636,39.24067,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003510512
AMAZON.COM SERVICES LLC - DCA1,"-76.46855,39.22661,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070432656
BWI SPARROWS POINT LLC,"-76.49245,39.2243,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040954759
CHESAPEAKE SPECIALTY PRODUCTS,"-76.45618,39.23831,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001770708
DTE SPARROWS POINT,"-76.476275,39.216655,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110035428551
DTE SPARROWS POINT LLC,"-76.456395,39.237193,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020515842
HARSCO CO MULTISERV PLANT 80,"-76.432222,39.225833,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020515851
LAFARGE BUILDING MATERIAL INC,"-76.46416,39.22579,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002477392
MDTA BRIDGE B-Z448051,"-76.468139,39.236966,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070245503
MDTA BRIDGE B-Z448061,"-76.48024,39.243969,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070245504
PORI INTERNATIONAL INC,"-76.472701,39.234383,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002405273
RG STEEL SPARROWS POINT LLC,"-76.464343,39.209829,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000339697
"US CAN CO, PLANT 32","-76.4667,39.24251,0",MARYLAND,SPARROWS POINT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064160321
COLLINS ELECTRONICS PROPERTY,"-76.306759,39.001705,0",MARYLAND,STEVENSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038742260
KNSG WASTEWATER TREATMENT PLANT,"-76.320238,38.985232,0",MARYLAND,STEVENSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000560385
MDOT SHA BRIDGE # 1700400,"-76.336969,38.982608,0",MARYLAND,STEVENSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070733123
HARFORD WASTE DISPOSAL CENTER,"-76.29966,39.64194,0",MARYLAND,STREET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001832606
MD SHA BRIDGE 1203200,"-76.266972,39.634027,0",MARYLAND,STREET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043547249
MD SHA BRIDGE 1204300,"-76.443267,39.665835,0",MARYLAND,STREET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043547276
"GROWMARK FS, LLC.","-75.89221,39.18603,0",MARYLAND,SUDLERSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038281347
MD SHA BRIDGE 1701101,"-75.89265,39.18943,0",MARYLAND,SUDLERSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110018896195
MD SHA BRIDGE 1701202,"-75.923114,39.145878,0",MARYLAND,SUDLERSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043547392
MDOT SHA BRIDGE #  1701301,"-75.875362,39.227091,0",MARYLAND,SUDLERSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110018896211
SHA BRIDGE 1701201,"-75.923114,39.145878,0",MARYLAND,SUDLERSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043547383
SHA BRIDGE 1616100,"-76.876107,38.837455,0",MARYLAND,SUITLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041674649
"SMITHSONIAN INSTITUTE, MUSEUM SUPPORT CENTER","-76.936061,38.842293,0",MARYLAND,SUITLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001773849
MDOT SHA BRIDGE # 1101600,"-79.284886,39.434358,0",MARYLAND,SWANTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070733126
VINDEX ENERGY CORP ISLAND MINE,"-79.213196,39.436019,0",MARYLAND,SWANTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041625881
7520 MAIN STREET PROPERTY,"-76.96971,39.36739,0",MARYLAND,SYKESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015329125
FREEDOM DISTRICT WWTP,"-76.95683,39.369248,0",MARYLAND,SYKESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002451908
MD SHA BRIDGE 0604900,"-76.944585,39.470837,0",MARYLAND,SYKESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042186906
MD SHA BRIDGE 0605400,"-76.975362,39.411678,0",MARYLAND,SYKESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042186915
SHA BRIDGE  0600100,"-76.975362,39.411678,0",MARYLAND,SYKESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040100100
SOUTHERN STATES,"-76.9689,39.36409,0",MARYLAND,SYKESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002474000
MD STATE HIGHWAY ADMIN.-SHA BRIDGE NO. 1501300,"-76.998678,38.981917,0",MARYLAND,TAKOMA PARK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060238069
MONTGOMERY COLLEGE - TAKOMA PARK CAMPUS,"-77.02042,38.98331,0",MARYLAND,TAKOMA PARK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001941285
POTOMAC ELECTRIC POWER COMPANY-TAKOMA SUBSTATION NO. 27,"-76.999266,38.969872,0",MARYLAND,TAKOMA PARK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000835302
EVAPCO INC-TANEYTOWN,"-77.18183,39.65447,0",MARYLAND,TANEYTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001276333
FLOWSERVE CORPORATION,"-77.18579,39.66506,0",MARYLAND,TANEYTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003513305
SHA BRIDGE 0605600,"-77.178978,39.662242,0",MARYLAND,TANEYTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071191864
"SOUTHERN STATES TANEYTOWN COOP., INC.","-77.17194,39.66285,0",MARYLAND,TANEYTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002471272
TANEYTOWN WASTEWATER TREATMENT PLANT,"-77.197734,39.661967,0",MARYLAND,TANEYTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019879345
KAISER PERMANENTE CAMP SPRINGS,"-76.90933,38.8063,0",MARYLAND,TEMPLE HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055431313
SHA BRIDGE #1616600,"-76.958269,38.814039,0",MARYLAND,TEMPLE HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070432621
SHA BRIDGE 1619301,"-76.953956,38.822435,0",MARYLAND,TEMPLE HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067545749
SHA BRIDGE 1619302,"-76.953956,38.822435,0",MARYLAND,TEMPLE HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067545758
KENAN TRANSPORT LLC - THURMONT TRUCK STOP CROSS DROP,"-77.417882,39.615367,0",MARYLAND,THURMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071248205
MDOT SHA BRIDGE # 1010900,"-77.410912,39.623603,0",MARYLAND,THURMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071214635
SHA BRIDGE NO 1000400,"-77.421951,39.61182,0",MARYLAND,THURMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541192
SHA BRIDGE NO 1005200,"-77.412189,39.615843,0",MARYLAND,THURMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541191
THURMONT WASTEWATER TREAT.FAC.,"-77.411376,39.610099,0",MARYLAND,THURMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006634053
U.S. NATL. PARK SERVICE CATOCTIN MOUNTAIN PARK (CATO),"-77.426399,39.620274,0",MARYLAND,THURMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003505902
C U TRONICS INC,"-76.62921,39.4323,0",MARYLAND,TIMONIUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003510530
MEMTEC AMERICA CORP. PLANT I,"-76.63083,39.4377,0",MARYLAND,TIMONIUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019865886
PALL FILTRATION & SEPARATIONS GROUP,"-76.62562,39.43312,0",MARYLAND,TIMONIUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000339535
SHA BRIDGE 0320300,"-76.634163,39.44021,0",MARYLAND,TIMONIUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070120985
SHA BRIDGE 0329800,"-76.5969,39.43432,0",MARYLAND,TIMONIUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038921959
SHA BRIDGE NO 0315800,"-76.634163,39.44021,0",MARYLAND,TIMONIUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070541175
ALLIED SIGNAL COMMUNICATIONS&SENSOR SYSTEMS,"-76.57458,39.39583,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000796425
GREATER BALTIMORE MEDICAL CENTER,"-76.62815,39.39291,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011776747
MS4 BALTIMORE COUNTY,"-76.60851,39.39996,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006615430
SHA BRIDGE 0307900,"-76.626807,39.377263,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067545678
SHA BRIDGE 0315900,"-76.613328,39.413434,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041674186
SHA BRIDGE 0316500,"-76.613328,39.413434,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067417101
SHA BRIDGE 0320400,"-76.613328,39.413434,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110035440617
TOWSON UNIVERSITY,"-76.604646,39.393431,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002341252
UNIVERSITY OF MARYLAND ST. JOSEPH MEDICAL CENTER,"-76.61328,39.38812,0",MARYLAND,TOWSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003512958
HEIDELBERG MATERIALS US CEMENT LLC,"-77.171425,39.560284,0",MARYLAND,UNION BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003507385
SHA BRIDGE 0601300,"-77.219079,39.543308,0",MARYLAND,UNION BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071191861
"2910 THOMAS STREET, NEW","-76.862,38.83881,0",MARYLAND,UPPER MARLBORO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040477515
