Title,Coordinates,State,City,Iframe Link
STURM  RUGER & CO  INC  PRESCOTT FNDY,"-112.42995,34.65215,0",ARIZONA,PRESCOTT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000472220
SYNCHRONOUS/FORTNER AEROSPACE,"-112.46429,34.54726,0",ARIZONA,PRESCOTT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071256707
UNITED METRO MATERIALS (DBA RINKER MATERIALS) PRESCOTT RM,"-112.441903,34.563926,0",ARIZONA,PRESCOTT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022811983
WULFSBERG ELECTRONICS DIVISION,"-112.41714,34.64709,0",ARIZONA,PRESCOTT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009523426
"K & J REPRESENTATIVES, LLC","-112.35118,34.57839,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067092808
MI METALS - PRESCOTT VALLEY PLANT,"-112.33303,34.58494,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000472202
MOUNTAIN MARBLE MANUFACTURING INC,"-112.3365,34.58291,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000472239
MOUNTAIN MARBLE MFG INC,"-112.33894,34.58245,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024422739
PRESCOTT VALLEY II C & D LANDFILL,"-112.334592,34.582188,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039255098
"PRINTPACK, INC","-112.342355,34.581814,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000886131
SUPERIOR INDUSTRIES SW,"-112.292944,34.581222,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031338675
TOWN OF PRESCOTT VALLEY - WWTP,"-112.31693,34.591584,0",ARIZONA,PRESCOTT VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000914725
AMERICAN BONANZA GOLD MINING - COPPERSTONE MINE,"-114.29066,33.865875,0",ARIZONA,QUARTZSITE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040132825
LA PAZ GENERATING FACILITY,"-113.35694,33.554444,0",ARIZONA,QUARTZSITE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015952334
CALPORTLAND COMPANY QUEEN CREEK PLANT,"-111.52872,33.23355,0",ARIZONA,QUEEN CREEK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069238710
CEMEX INC QUEEN CREEK,"-111.54603,33.23045,0",ARIZONA,QUEEN CREEK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012700764
HONEYWELL ENGINES SAN TAN,"-111.73897,33.19176,0",ARIZONA,QUEEN CREEK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070550342
PECAN WATER RECLAMATION PLANT,"-111.56329,33.226237,0",ARIZONA,QUEEN CREEK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039296357
SCHNEPF ROAD,"-111.52873,33.236252,0",ARIZONA,QUEEN CREEK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039255347
ARIZONA PUBLIC SERVICE CO SAGUARO POWER PLANT,"-111.30036,32.552256,0",ARIZONA,RED ROCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041968902
CALPORTLAND-RILLITO CEMENT PLANT (APCC),"-111.1513,32.4097,0",ARIZONA,RILLITO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038167550
1068 CIRCULO GOLONDRINA PROPERTY,"-110.99125,31.44754,0",ARIZONA,RIO RICO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039546364
2 N. PENDLETON DRIVE PROPERTY,"-110.91237,31.4225,0",ARIZONA,RIO RICO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039546328
BADGER METER INC,"-110.9759,31.45421,0",ARIZONA,RIO RICO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002317608
CPC SOUTHWEST MATERIALS RIO RICO PLANT,"-111.01561,31.47359,0",ARIZONA,RIO RICO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025332094
NOGALES INTERNATIONAL WASTEWATER TREATMENT PLANT,"-110.968056,31.456667,0",ARIZONA,RIO RICO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028190419
AT&T MICROWAVE STATION,"-111.758102,33.089785,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038714380
BRIDGESTONE/FIRESTONE INC GUAYULE,"-111.754711,33.137608,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008255832
CEMEX - SAN TAN PLANT,"-111.83225,33.14888,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055499946
"DELA-TEK, INC","-111.739299,33.076723,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042231000
ELECTRO TREATMENT SACATON AZ,"-111.739299,33.076723,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013376006
FERTIZONA SAN TAN - LLC,"-111.783333,33.083333,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037957645
GILA RIVER GAS STATION,"-111.744163,33.080849,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110021303739
HANSON AGGREGATES LLC,"-111.83225,33.14888,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069727139
HANSON AGGREGATES LLC,"-111.83225,33.14888,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069447343
HISTORIC MINE PROPERTIES,"-111.758027,33.089904,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038724075
LONE BUTTE AIRSTRIP,"-111.84,33.06,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038724431
MARIETTA FARMS,"-111.744519,33.08158,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038705390
O'ODAM AIRSTRIP,"-111.752885,33.003356,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038759126
PRESBYTERIAN CHURCH SACATON,"-111.736169,33.077075,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089246
SACATON,"-111.834444,33.147937,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071434532
SACATON,"-111.83225,33.14888,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070559789
SAN TAN HMA PLANT,"-111.83225,33.14888,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070045254
STONEVILLE PEDIGREE,"-112.11774,32.84627,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038765985
TRIPLE M FARMS,"-111.792862,33.170223,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038759135
TYSON AIRSTRIP AND TURNAROUND,"-111.744519,33.08158,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038724495
TYSON FARM,"-111.758102,33.089785,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038724501
"WILBUR-ELLIS COMPANY, SACATON","-111.794722,33.173333,0",ARIZONA,SACATON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008257153
CITY OF SAFFORD - GILA RESOURCES WRP,"-109.711,32.802,0",ARIZONA,SAFFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012330520
FEDERAL CORRECTIONAL INSTITUTION SAFFORD,"-109.72475,32.71708,0",ARIZONA,SAFFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055499964
FREEPORT MCMORAN SAFFORD,"-109.675,32.958333,0",ARIZONA,SAFFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037149519
FREEPORT MINERAL CORPORATION - CENTRAL ANALYTICAL SERVICE CENTER,"-109.65749,32.81661,0",ARIZONA,SAFFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024426940
OLD COUNTRY CLUB,"-109.70555,32.78407,0",ARIZONA,SAFFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039535508
ALKEMIN  S DE R L DE C V,"-111.018626,31.93961,0",ARIZONA,SAHUARITA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000471855
ASARCO LLC MISSION MINE COMPLEX,"-111.052412,31.998092,0",ARIZONA,SAHUARITA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000471864
ASARCO MISSION MINE TAILINGS,"-111.053309,32.000739,0",ARIZONA,SAHUARITA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068655
CLIMAX ENGINEERED MATERIALS LLC,"-110.96306,32.00127,0",ARIZONA,SAHUARITA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020516217
PIMA COUNTY - WWMD - GREEN VALLEY BNRO - WWTP,"-110.9707,31.90198,0",ARIZONA,SAHUARITA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064596842
RINKER MATERIALS,"-110.99002,31.92206,0",ARIZONA,SAHUARITA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015935416
APACHE NITROGEN PRODUCTS INC,"-110.24,31.88,0",ARIZONA,SAINT DAVID,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017427033
GRAVES PROPANE,"-109.37227,34.507028,0",ARIZONA,SAINT JOHNS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039257513
ARIZONA SOILS COMPOST FACILITY,"-113.820525,33.734063,0",ARIZONA,SALOME,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040323165
BUREAU OF INDIAN AFFAIRS-SAN CARLOS AGENCY,"-110.4525,33.3545,0",ARIZONA,SAN CARLOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110058232504
SAN CARLOS APACHE TRIBAL EPA BUILDING,"-110.462106,33.36208,0",ARIZONA,SAN CARLOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070671401
SAN CARLOS APACHE TRIBAL OLD SECURITY BUILDING,"-110.455935,33.370358,0",ARIZONA,SAN CARLOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384675
SCAT OLD EPA BUILDING,"-110.455935,33.370358,0",ARIZONA,SAN CARLOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384676
BHP COPPER NORTH AMERICA SAN MANUEL MINING,"-110.639805,32.627022,0",ARIZONA,SAN MANUEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000471873
BHP COPPER NORTH AMERICA SAN MANUEL OPERATIONS,"-110.62578,32.61122,0",ARIZONA,SAN MANUEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038613818
REPUBLIC PLASTICS LP,"-110.631569,32.629394,0",ARIZONA,SAN MANUEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030455754
EL PASO NATURAL GAS CO - SAN SIMON COMP STATION,"-109.08065,32.21498,0",ARIZONA,SAN SIMON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010378894
TRACY MAINTENANCE CAMP AND STORE,"-112.7386,32.26754,0",ARIZONA,SAN SIMON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063211180
"ANTHEM ONE, INC - 7641 E GRAY ROAD","-111.915954,33.612085,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071340504
APJ CORPORATION,"-111.88194,33.62882,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038267513
AQUAPOWER CO,"-111.87853,33.57035,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110023165750
ASBESTOS REMOVAL PROJECT-CARP 120,"-111.819266,33.486009,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149045
ASBESTOS REMOVAL PROJECT-CARP 142,"-111.866089,33.480527,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149042
ASBESTOS REMOVAL PROJECT-CARP 144,"-111.82214,33.5314,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149048
ASBESTOS REMOVAL PROJECT-CARP 148,"-111.796531,33.479718,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149043
ASBESTOS REMOVAL PROJECT-CARP 152,"-111.813068,33.476479,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149044
ASBESTOS REMOVAL PROJECT-CARP 155,"-111.855712,33.49873,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149046
BEELINE DRAGWAY,"-111.776956,33.506764,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070081577
BEELINE DRAGWAY AND GRAVEL PIT,"-111.758441,33.508827,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069442026
BEELINE GRAVEL PIT,"-111.762508,33.509042,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149034
"BIOCONJUGATE TECHNOLOGIES, LLC","-111.90112,33.61546,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070458836
BR-23 CARP ANDREAS,"-111.83074,33.498266,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090904
BR-23 CARP VEST,"-111.860152,33.480554,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089189
BR-24 FEEDLOT NORTHEAST SIDE,"-111.822019,33.524225,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070671386
BR-26 ASBESTOS IN TILE,"-111.848068,33.490758,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090026
BR-27 FIRE DAMAGE-ASBESTOS,"-111.85732,33.506043,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090025
BR-28 ASBESTOS IN TILE,"-111.848043,33.506954,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090024
BR11-CARP187,"-111.866593,33.476886,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070081584
BR12- CARP 300,"-111.869688,33.513199,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070081554
BR20-CACTUS WREN SITE,"-111.815812,33.535453,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090153
BR9-BUNNYVILLE BROWNFIELD,"-111.810326,33.498735,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384784
CALPORTLAND COMPANY MESA PLANT,"-111.874766,33.45133,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046122879
CITY OF SCOTTSDALE MS4,"-111.91966,33.49132,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002601783
CYPRESS LANDFILL - FORMERLY,"-111.845611,33.461494,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110023094934
DECON7 SYSTEMS LLC,"-111.896285,33.643607,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070200723
DOBSON BATCH PLANT #12,"-111.876428,33.447588,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071434535
FEEDLOT,"-111.822,33.52422,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038754452
FLUIDIC INC,"-111.888254,33.558051,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040106499
GENERAL DYNAMICS MISSION SYSTEMS,"-111.90458,33.46575,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000780879
HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,"-111.88609,33.58246,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002584258
KLEEN CONCEPTS,"-111.896059,33.643674,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064511087
"MAN-D-TEC, INC.","-111.90426,33.632381,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070840244
MARLYN NUTRACEUTICALS NATURALLY VITAMIN SUPPLEMENTS,"-111.924012,33.620164,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001693819
MAYO CLINIC SCOTTSDALE,"-111.79395,33.5825,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000830637
MICROSEMI,"-111.89249,33.48036,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000471374
MORTON INTL INC  (OPER BY SHIPLEY CO LLC),"-111.90238,33.62741,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000471383
PACIFIC ENCORE WEST INCORPORATED,"-111.863137,33.45442,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002137679
PEBBLE TECHNOLOGY INTERNATIONAL,"-111.886416,33.557499,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071264244
"PERFECT WATER TECHNOLOGIES, INC.","-111.9144,33.61245,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070828358
PINNACLE EQUINE LLC,"-111.91247,33.61244,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038271447
PLAINVILLE WEST INC (DBA MARRO PLATING),"-111.91107,33.45451,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002137688
R&R LOTION,"-111.91449,33.62721,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067085567
RH2O ENGINEERING,"-111.910509,33.629621,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070863534
SAFEMED GROUP INC,"-111.90917,33.61773,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070888426
SALT RIVER SAND/ROCK - DOBSON PLANT,"-111.874766,33.45133,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031480742
SCOTTSDALE GUN CLUB,"-111.89779,33.62046,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071190798
SCOTTSDALE SIX DRIVE-IN THEATER,"-111.90528,33.451314,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070117644
"STAYWELL PRODUCTS, LLC","-111.90852,33.64302,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070915386
SUNVEK INCORPORATED,"-111.90055,33.61546,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002137697
SURFACE TEK SPECIALTY PRODS,"-111.90105,33.61653,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009525585
TRI CITIES LANDFILL FACILITY,"-111.7869,33.50339,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070144216
TRI CITY MSW LANDFILL,"-112.489998,33.349998,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013987542
UK-38 UNKNOWN WASTE,"-111.792755,33.480672,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090023
UK34 DUMPSITE,"-111.802025,33.505583,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384670
UNELKO CORPORATION,"-111.920116,33.620189,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039392145
UNITED METRO MATERIALS,"-111.828855,33.47983,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022811956
VULCAN MATERIALS CO,"-111.85783,33.455686,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013285408
WILLIAM R. PATZER,"-111.90579,33.55998,0",ARIZONA,SCOTTSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691155
"FORMER BIA KERWO SCHOOL, GU VO","-112.572778,32.060556,0",ARIZONA,SEE COORDINATES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070081555
CEMEX - SELIGMAN CROSSING,"-113.11907,35.423763,0",ARIZONA,SELIGMAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040489129
COTTAGE HOTEL,"-112.877406,35.325561,0",ARIZONA,SELIGMAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060373965
EL PASO NATURAL GAS CO - SELIGMAN COMPRESSOR STATION,"-112.757217,35.286629,0",ARIZONA,SELIGMAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010378705
BEAUTY SALON/CRAFT SHOP & LAUNDROMAT,"-111.885523,31.914048,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070057574
CHOULIC GRAVEL PIT,"-111.881234,31.912022,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068962
CHOULIC GRAVEL PIT,"-111.733541,31.650034,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059720985
HEALTH AND HUMAN SERVICES,"-111.884163,31.912975,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089532
LEGAL SERVICES BLDG,"-111.883346,31.914053,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070261918
NATURAL RESOURCES,"-111.883673,31.913979,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789420
O'ODHAM CONSTRUCTION,"-111.91771,31.936311,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043316097
PAN TAK GRAVEL PIT,"-111.558715,32.017325,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059720976
PAPAGO FARMS,"-112.301,31.78,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054146198
SELLS UST,"-111.87818,31.91379,0",ARIZONA,SELLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063211171
CITY OF SHOW LOW - MAIN WWTP,"-110.03482,34.26126,0",ARIZONA,SHOW LOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006785149
RIGHT OF WAY APN 210-16-052A,"-110.02985,34.25127,0",ARIZONA,SHOW LOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089511
SHOW LOW LIBRARY SITE,"-110.0303,34.25129,0",ARIZONA,SHOW LOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043316532
SHOW LOW SCHOOL,"-110.036076,34.249614,0",ARIZONA,SHOW LOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089242
UNITED METRO MATERIAL INC (DBA CEMEX SHOWLOW),"-110.01974,34.2603,0",ARIZONA,SHOW LOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037148798
4 FAB AVE,"-110.302796,31.554422,0",ARIZONA,SIERRA VISTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090667
CEMEX SIERRA VISTA PLANT,"-110.24093,31.51142,0",ARIZONA,SIERRA VISTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025332110
FORMER PUBLIC WORKS YARD,"-110.30445,31.566081,0",ARIZONA,SIERRA VISTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194806
