Title,Coordinates,State,City,Iframe Link
SIMMONS PREPARED FOODS- BENTON COUNTY,"-94.437333,36.2955,0",ARKANSAS,GENTRY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149656
AGRO DIST LLC,"-91.374026,34.127285,0",ARKANSAS,GILLETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038285762
"GILLETT GRAIN SERVICE, INC.","-91.374026,34.127285,0",ARKANSAS,GILLETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038282890
PINNACLE AG - SANDERS - GILLETT,"-91.353515,34.147556,0",ARKANSAS,GILLETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067067881
"SIMPLOT AB RETAIL, INC.","-91.354531,34.142867,0",ARKANSAS,GILLETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071163428
HADCO OF ARKANSAS INC,"-94.317571,34.176764,0",ARKANSAS,GILLHAM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003393890
BEAN LUMBER COMPANY,"-93.566314,34.339818,0",ARKANSAS,GLENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000597774
"GREAT SOUTHERN WOOD PRESERVING, INC","-93.5656,34.3415,0",ARKANSAS,GLENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061966074
RESOLUTE GLENWOOD LLC,"-93.563944,34.332361,0",ARKANSAS,GLENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067437456
BILL RUSSELL OIL CO.,"-89.965095,35.955032,0",ARKANSAS,GOSNELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042111568
DAY &AMP; DAY LLC PROPERTY,"-91.562936,33.986315,0",ARKANSAS,GOULD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089723
HELENA CHEMICAL CO,"-91.5523,34.0015,0",ARKANSAS,GOULD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038221527
CROP PRODUCTION SERVICES 3905,"-91.688119,34.07422,0",ARKANSAS,GRADY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067117998
TYSON FOODS - GRANNIS PROCESSING PLANT,"-94.334833,34.240417,0",ARKANSAS,GRANNIS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002045402
HENDREN PLASTICS,"-94.437488,36.415603,0",ARKANSAS,GRAVETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025118575
"AUTOMATIC CASTINGS, INC.","-93.41787,36.33486,0",ARKANSAS,GREEN FOREST,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007348931
BUTTERBALL FEED MILL,"-93.44175,36.335694,0",ARKANSAS,GREEN FOREST,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025031873
GREEN FOREST WATERWORKS-SURFACE WATER PLANT,"-93.42,36.3164,0",ARKANSAS,GREEN FOREST,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002040693
"GREEN FOREST, CITY OF","-93.42,36.316389,0",ARKANSAS,GREEN FOREST,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064631689
TYSON FOODS - GREEN FOREST PROCESSING,"-93.4295,36.32975,0",ARKANSAS,GREEN FOREST,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003400604
CHAMPION TECHNOLOGIES INC,"-92.347383,35.313584,0",ARKANSAS,GREENBRIER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043671087
"CHAMPION TECHNOLOGIES, INC.","-92.347952,35.312755,0",ARKANSAS,GREENBRIER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061940271
"SABRE OXIDATION TECHNOLOGIES, INC","-92.39034,35.20004,0",ARKANSAS,GREENBRIER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060340359
"THOMAS PETROLEUM, LLC.","-92.39362,35.1821,0",ARKANSAS,GREENBRIER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067128147
CULVER PROPERTY,"-94.174009,36.001444,0",ARKANSAS,GREENLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070209837
HELENA CHEMICAL COMPANY AR-31,"-90.1571,36.357037,0",ARKANSAS,GREENWAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070148201
APAC-ARKANSAS INC  ARKHOLA-JENNY LIND ASPHALT,"-94.32128,35.24371,0",ARKANSAS,GREENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010064820
"GREENWOOD, CITY OF","-94.246583,35.207694,0",ARKANSAS,GREENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039739469
SEBA INC,"-94.2197,35.1655,0",ARKANSAS,GREENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006171800
STORE KRAFT MAN  CO   GREENWOOD FIXTURE,"-94.273333,35.217222,0",ARKANSAS,GREENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041171692
"VANHEARRON, INC.","-94.25874,35.205738,0",ARKANSAS,GREENWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071819142
"RED RIVER SPECIALTIES, INC.","-93.09635,34.05988,0",ARKANSAS,GUM SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038252501
GP WOOD PRODUCTS SOUTH LLC GURDON PLYWOOD & LUMBER COMPLEX,"-93.14406,33.9506,0",ARKANSAS,GURDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017425071
FOUNTAIN HILL COMPRESS STATION,"-91.933171,33.334671,0",ARKANSAS,HAMBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001704380
P E BARNES CO INC,"-91.805889,33.21775,0",ARKANSAS,HAMBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015746610
RAPID DIE & MOLDING COMPANY,"-91.804167,33.1875,0",ARKANSAS,HAMBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000597621
ABANDONED F & S PRESTRESS CONCRETE PLANT,"-92.453947,33.537358,0",ARKANSAS,HAMPTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070081524
"GENERAL DYNAMICS - OTS, INC.","-92.545159,33.599172,0",ARKANSAS,HAMPTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007412282
TRW AUTOMOTIVE SAFETY SYSTEMS ARKANSAS INC,"-92.548611,33.603889,0",ARKANSAS,HAMPTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000597667
FARMERS SUPPLY ASSN,"-90.744668,35.563771,0",ARKANSAS,HARRISBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017205870
FARMERS SUPPLY ASSOCIATION,"-90.745139,35.564139,0",ARKANSAS,HARRISBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025076860
ANCHOR DIE CAST,"-93.140722,36.252,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452732
"CLARIDGE EXTRUSIONS, DIVISION OF CLARIDGE PRODUCTS","-93.131722,36.249694,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452723
"CLARIDGE PRODUCTS & EQUIPMENT, INC.","-93.068222,36.220556,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000598121
DUNCAN INDUSTRIES,"-93.15134,36.24879,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000885944
EMERSON ELECTRIC CO  WHITE-RODGERS DIV,"-93.139166,36.252778,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452769
FLEXSTEEL INDUSTRIES,"-93.078853,36.218759,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000598130
HARRISON FIBERGLASS INC,"-93.14835,36.24875,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002129777
HARRISON WWTP,"-93.0808,36.2408,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039810666
PACE INDUSTRIES - HARRISON,"-93.11156,36.24531,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070732913
PACE INDUSTRIES INC,"-93.112415,36.246104,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452741
"PACE INDUSTRIES, INC.","-93.146111,36.251944,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046458579
PLANT MAINTENANCE SERVICES,"-93.136028,36.248056,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046229078
"THORPE PLANT SERVICES, INC","-93.136602,36.247854,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070881624
U.S. NATL. PARK SERVICE BUFFALO NATIONAL RIVER,"-93.105979,36.233174,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022411497
WABASH NATIONAL WOOD PRODUCTS,"-93.149697,36.249327,0",ARKANSAS,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001710195
"RINECO CHEMICAL INDUSTRIES, LLC","-92.630556,34.513889,0",ARKANSAS,HASKELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451476
"HATFIELD LUMBER COMPANY, INC","-94.377992,34.490151,0",ARKANSAS,HATFIELD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003398788
HERZOG STONE PRODUCTS,"-94.364311,34.364107,0",ARKANSAS,HATTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005968738
AGRO DIST LLC,"-91.57697,34.78021,0",ARKANSAS,HAZEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038286011
CROP PRODUCTION SERVICES 4020,"-91.59004,34.78051,0",ARKANSAS,HAZEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038223945
GREENPOINT AG 2050,"-91.57697,34.78021,0",ARKANSAS,HAZEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067084318
"HAZEN POWDER PARTS, LLC","-91.565607,34.780045,0",ARKANSAS,HAZEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025109870
ROLLING MEADOWS LANDFILL INC,"-91.5889,34.8491,0",ARKANSAS,HAZEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007229052
AEROQUIP CORP,"-92.000755,35.477507,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002055962
AROMATIQUE INC,"-92.02917,35.51323,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452670
"AROMATIQUE, INC.","-92.032778,35.487778,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000859900
"DEFIANCE METAL PRODUCTS OF ARKANSAS, LLC","-92.000556,35.48,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012205434
HEBER SPRINGS WATER & SEWER COMMISSION D/B/A HEBER SPRINGS WATER DEPT WWTP,"-91.9999,35.4865,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011376527
RAZORBACK CONCRETE - HEBER SPRINGS,"-92.006942,35.49908,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071434272
ROBERT BOSCH TOOL CORP,"-91.993667,35.492056,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452689
"SAINT JEAN INDUSTRIES, INC.","-91.970667,35.500417,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022525631
"SIEMENS INDUSTRY, INC.","-91.99175,35.49425,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024887531
T&S SAWMILL,"-92.033469,35.485174,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060979801
WALTHER TROWAL,"-91.994988,35.496304,0",ARKANSAS,HEBER SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002129768
AMERIMAX COATED PRODUCTS,"-90.645667,34.514639,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000780717
ARCHER DANIELS MIDLAND CO - SOYBEAN PROCESSING PLT,"-90.60232,34.488721,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007232066
BLACKHAWK WAREHOUSING/LEASING,"-90.649174,34.514787,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110018879891
BPS INC,"-90.646227,34.512004,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452251
BPS INC UNIT 7,"-90.637746,34.52461,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071368724
BPS INC. UNIT 3,"-90.637441,34.493567,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006034889
BPS INC. UNIT 7,"-90.609846,34.501623,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070628776
BPS UNIT 6,"-90.646928,34.514232,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071887036
"BPS, INC. UNIT 2","-90.646922,34.512186,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000749254
CEDAR CHEMICAL,"-90.6525,34.518611,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000452340
CENTERPOINT ENERGY PIPELINE SERVICES,"-90.606155,34.459422,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039082701
CLEBURNE HOTEL,"-90.586158,34.527205,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038693438
CYPRESS CHEMICAL,"-90.595099,34.475674,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000758591
ENTERGY ARKANSAS-RITCHIE,"-90.601778,34.463667,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015673270
ENTERPRISE REFINED PROD - HELENA,"-90.598039,34.506128,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000897281
ENVIRO TECH CHEMICAL SERVICES - PLANT 6,"-90.626028,34.415444,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063867383
"ENVIRO TECH CHEMICAL SERVICES, INC. - PLANT 6","-90.591677,34.523715,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070398649
ENVIROTECH CHEMICAL SERVICES INC.,"-90.591677,34.523715,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064022962
FBN HELENA,"-90.698321,34.492425,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070923689
FORMER GREENWAY BUILDING,"-90.627576,34.508349,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070209838
FORMER MFA OIL PROPERTY,"-90.63933,34.514923,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039688308
HELENA HIGH SCHOOL,"-90.591547,34.520853,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039687728
HELENA WATER SEWER,"-90.616394,34.505193,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002040416
"HELM FERTILIZER TERMINAL, INC.","-90.613556,34.411417,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007229258
"HELM FERTILIZER TERMINAL, INC.","-90.601962,34.440828,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071731490
JEFFERSON SCHOOL,"-90.591436,34.525904,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039687700
MCVEY PROPERTY,"-90.587347,34.524075,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038693410
NICHOLAS HOTEL,"-90.58618,34.525114,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039687719
NITROGEN PRODUCTS INC,"-90.59521,34.475764,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006171560
"NORAC ADDITIVES, LLC.","-90.651242,34.516964,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000598041
NU WAY LAUNDRY-MAT,"-90.58735,34.526177,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025108611
PHILLIPS COLLEGE PROPERTY,"-90.584775,34.526353,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038693447
PHILLIPS COUNTY  LIBRARY VACANT LOT,"-90.587303,34.529156,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039687737
"QUAPAW PRODUCTS, LLC","-90.58658,34.523657,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055925753
STATON AUTO REPAIR,"-90.587344,34.522986,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038693456
"UNITED INITIATORS, INC.","-90.65525,34.515639,0",ARKANSAS,HELENA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110032633942
AA LAND & TIMBER,"-92.16517,33.43476,0",ARKANSAS,HERMITAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041312184
STAN SWEENEY FARM,"-92.23325,33.30225,0",ARKANSAS,HERMITAGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692001
"JIMMY SANDERS, INC/BLACKFISH","-90.465215,35.130501,0",ARKANSAS,HETH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025144270
NUTRIEN AG SOLUTIONS 2230,"-90.487342,35.127734,0",ARKANSAS,HETH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070543193
PINNACLE AG - SANDERS - HETH (BLACKFISH),"-90.465215,35.130501,0",ARKANSAS,HETH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067093148
"SIMPLOT AB RETAIL, INC.","-90.457866,35.130375,0",ARKANSAS,HETH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071163432
GREENPOINT AG 560340,"-91.20874,34.59666,0",ARKANSAS,HOLLY GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071229486
"GREENPOINT AG HOLDING, LLC. - HOLLY GROVE","-91.20874,34.59666,0",ARKANSAS,HOLLY GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025021492
HELENA CHEMICAL CO,"-91.21311,34.59719,0",ARKANSAS,HOLLY GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038220564
HOLLY GROVE WATER TREATMENT,"-91.198972,34.599667,0",ARKANSAS,HOLLY GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011376046
ALLIANCE CARPET CUSHION - HOPE FACILITY,"-93.61081,33.66877,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451216
AMERITIES SOUTH LLC,"-93.652222,33.743333,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043508291
"ANTHONY WOOD TREATING, INC.","-93.616652,33.66654,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003399162
BRENTWOOD INDUSTRIES INCORPORATED,"-93.605278,33.693611,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451207
CHAMPION PARTS INC.,"-93.613045,33.668805,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000898235
CMC STEEL FABRICATORS INC (DBA CMC STEEL PRODUCTS),"-93.654062,33.747094,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006176431
HEXION INC.,"-93.6325,33.732222,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451190
HOPE - BOIS D'ARC WWTP,"-93.669887,33.645927,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055977885
HOPE BAKING COMPANY,"-93.56256,33.67521,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022850841
"HOPE, CITY OF-BOIS D'ARC WWTP","-93.636944,33.6475,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064641473
KLIPSCH GROUP,"-93.615634,33.734676,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002446201
MARTINDALE CLINIC,"-93.59218,33.66878,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038754880
"NEW MILLENNIUM BUILDING SYSTEMS, LLC","-93.625386,33.731262,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000597701
OLDCASTLE LAWN & GARDEN,"-93.624787,33.73559,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070943525
OLDCASTLE LAWN & GARDEN PLNT 2,"-93.637167,33.729389,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038288901
PILGRIMS PRIDE - HOPE FEEDMILL,"-93.592729,33.631944,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007349654
PYRAMID PLASTICS INC,"-93.59277,33.66467,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451234
TIN INC. DBA TEMPLE-INLAND,"-93.63399,33.735016,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451243
TYSON FOODS - HOPE PROCESSING PLANT,"-93.61436,33.74063,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000597685
TYSON FOODS-HOPE FEED MILL,"-93.5951,33.6799,0",ARKANSAS,HOPE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451225
ALLIANCE RUBBER CO,"-93.02075,34.46766,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001709045
ALUMNITEC INC,"-92.929333,34.46177,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037454634
BAXLEY EQUIPMENT CO.,"-93.096116,34.471744,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015673047
CHI ST. VINCENT HOT SPRINGS,"-93.06434,34.46614,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003403674
CITY OF HOT SPRINGS REGIONAL WASTEWATER TREATMENT PLANT,"-93.0175,34.4504,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000517254
ENGINEERED SPECIALTY PLASTICS,"-93.11934,34.51474,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000844061
EVRAZ STRATCOR INC,"-92.959722,34.456944,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000451369
"HOT SPRINGS, CITY OF (HOT SPGS","-93.016844,34.451373,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064649796
JOHN LEE WEBB HOUSE,"-93.04981,34.508864,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004555
MAJESTIC HOTEL CITY OF HOT SPRINGS,"-93.0559,34.51905,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063210984
"MOUNTAIN VALLEY SPRING COMPANY, LLC","-93.067778,34.632778,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003401658
"ORG CHEM GROUP, LLC","-93.125056,34.523917,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000830575
"RADIUS AEROSPACE, INC. - HOT SPRINGS","-93.057971,34.4931,0",ARKANSAS,HOT SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000860042
