Title,Coordinates,State,City,Iframe Link
LUCERO TRAILER - SOUTHERN UTE INDIAN TRIBE,"-107.62996,37.154809,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063008392
"M & R DURANGO, INC","-107.728974,37.172814,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012360701
NORTHWEST PIPELINE,"-107.786461,37.14678,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031488780
OLD CAFETERIA BUILDING,"-107.63462,37.131188,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043425656
OLD SKY UTE CASINO,"-107.635943,37.128092,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043425647
RED CEDAR GATHERING - CAPOTE CS,"-107.813184,37.060276,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055566338
RED CEDAR GATHERING - SPRING CREEK CS,"-107.546111,37.058055,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056281633
RED CEDAR GATHERING - TRAIL C.S.,"-107.77749,37.074699,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037584931
RED WILLOW - COYOTE GULCH COMPRESSOR STATION,"-108.061167,37.01369,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020496248
RED WILLOW PRODUCTION COMPANY - 33-9 #22 CENTRAL DELIVERY POINT,"-107.816305,37.092852,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061077203
"SAMBRITO COMPRESSOR STATION, RED CEDAR GATHERING COMPANY","-107.493944,37.044618,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054262436
SMALL OPEN DUMP - SUIT,"-107.6348,37.1035,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063008702
SOUTHERN UTE - HOUSE AT 451 CR 320,"-107.755268,37.125995,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054627221
SOUTHERN UTE HOUSE AT 73 POW WOW DRIVE,"-107.640363,37.137575,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054627089
SOUTHERN UTE MOTOR POOL (GARAGE),"-107.619982,37.147323,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012350026
SPRING CREEK OPEN DUMP,"-107.580324,37.136561,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054626972
TIFFANY COMPRESSOR STATION,"-107.510022,37.049842,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001721441
TRIBAL ANNEX BUILDING,"-107.635365,37.13076,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069239078
UTE PARK BUILDINGS,"-107.631945,37.128444,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043241676
WILLIAMS FIELD SERVICES CO-RED CEDAR,"-107.83126,37.11824,0",COLORADO,IGNACIO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007351560
JAMESTOWN ELYSIAN PARK,"-105.381944,40.112778,0",COLORADO,JAMESTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043242121
THE ARGO MINE,"-105.39531,40.119,0",COLORADO,JAMSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046367837
"LAKEWOOD, CITY OF - MUNICIPAL","-105.066667,39.7,0",COLORADO,JEFFERSON COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009128265
CHRONOPOL INC,"-104.988287,40.33545,0",COLORADO,JOHNSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000859517
COLORADO SWEET GOLD LLC,"-104.988287,40.33545,0",COLORADO,JOHNSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000750562
LOVELAND READY MIX CONCRETE INC,"-104.943337,40.3765,0",COLORADO,JOHNSTOWN AREA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017650479
KEENESBURG GAS PLANT,"-104.46472,40.1425,0",COLORADO,KEENESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070714128
KEENESBURG GAS PLANT,"-104.4707,40.14102,0",COLORADO,KEENESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070357912
ROCKY MOUNTAIN ENERGY CENTER,"-104.58439,40.09196,0",COLORADO,KEENESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017766719
WASTE MANAGEMENT- BUFFALO RIDGE LANDFILL,"-104.5214,40.185277,0",COLORADO,KEENESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007352015
DCP MIDSTREAM O-CONNOR GAS PLANT,"-104.57796,40.34892,0",COLORADO,KERSEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057071760
DCP OPERATING CO - ENTERPRISE C.S.,"-104.488525,40.190563,0",COLORADO,KERSEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010437884
FARR BETTER FEEDS,"-104.56436,40.38517,0",COLORADO,KERSEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002135993
DCP OPERATING CO - MARLA C.S.,"-104.54737,40.2766,0",COLORADO,KERSEY 7.0 MI. S OF,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009352048
DCP OPERATING CO - O'CONNOR GAS PLANT,"-104.587488,40.353252,0",COLORADO,KERSEY AREA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045437933
BURNCO,"-104.500144,39.351876,0",COLORADO,KIOWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071310374
LAYNE INLINER LLC,"-104.5167,39.35162,0",COLORADO,KIOWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056511467
STRATTON EQUITY CO-OP,"-102.591975,39.60993,0",COLORADO,KIRK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067119718
402 MAIN STREET,"-102.79196,38.76553,0",COLORADO,KIT CARSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194789
MULL DRILLING CO INC SORRENTO FIELD,"-102.90445,38.8642,0",COLORADO,KIT CARSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001431308
PAXSON BUILDING PROPERTY,"-102.79068,38.76395,0",COLORADO,KIT CARSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041620314
LOUISIANA-PACIFIC CORP,"-106.375339,40.051639,0",COLORADO,KREMMLING,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002339620
DE BOURGH MFG CO,"-103.554142,38.015557,0",COLORADO,LA JUNTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001429366
GREEN BAY FOOD COMPANY,"-103.556979,37.987623,0",COLORADO,LA JUNTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002463343
LA JUNTA CITY OF,"-103.53114,37.98596,0",COLORADO,LA JUNTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002041451
LA JUNTA GAS STATION,"-103.54566,37.97894,0",COLORADO,LA JUNTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038716208
LA JUNTA MUNI UTILITIES,"-103.54699,37.9879,0",COLORADO,LA JUNTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022509846
PHILLIPS 66 - LA JUNTA  TERMINAL,"-103.497697,37.991444,0",COLORADO,LA JUNTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010420749
RED CEDAR GATHERING - DIAMONDBACK CS,"-107.845935,37.035978,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055566347
RED CEDAR GATHERING COMPANY - JAQUES COMPRESSOR STATION,"-107.690673,37.078535,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056281606
RED CEDAR GATHERING COMPANY - PUMP CANYON COMPRESSOR STATION,"-107.679825,37.025446,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055566506
RED CEDAR GATHERING COMPANY - WORFORD RIDGE COMPRESSOR,"-107.721602,37.100806,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055565106
SIMCOE - FOUR QUEENS CENTRAL DELIVERY POINT,"-108.002985,37.069597,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055566365
SIMCOE - MIERA CENTRAL DELIVERY POINT,"-107.739683,37.1988,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056281223
SIMCOE - WOLF POINT CENTRAL DELIVERY POINT,"-107.835351,37.107433,0",COLORADO,LA PLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056281241
DESIGN FABRICATORS INC.,"-105.10611,40.00236,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001399497
"DHARMACON, INC. - 2650 CRESCENT DR","-105.08714,39.96717,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022524133
"ELECTRONIC SOLUTIONS, INC.","-105.06759,39.97989,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039495374
INTELAGARD,"-105.07211,39.978691,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057345939
LAFARGE ROCK CREEK READY MIX,"-105.07378,39.9787,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012702664
LAFAYETTE WWTF,"-105.059351,40.002053,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046293382
READY MIXED CONCRETE CO PLANT 14,"-105.07209,39.97869,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040366797
RMS ASSEMBLY,"-105.07358,39.97316,0",COLORADO,LAFAYETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067098492
MORNINGSIDE LODE,"-107.292389,37.968269,0",COLORADO,LAKE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090836
ROSE LIME KILN,"-107.31031,38.03505,0",COLORADO,LAKE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194787
UTE ULAY MINE AND MILL SITE,"-107.453108,38.008096,0",COLORADO,LAKE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055263085
UTE-ULAY PORTAL ROAD BUILDINGS AND ASSAY OFFICE,"-107.375583,38.019444,0",COLORADO,LAKE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384724
UTE-ULAY TOWNSITE,"-107.315334,38.029997,0",COLORADO,LAKE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054146241
UTE-ULAY TOWNSITE,"-107.3774,38.0209,0",COLORADO,LAKE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044760693
1000 WADSWORTH - FORMER LAKEWOOD MUFFLER,"-105.08146,39.73327,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043456159
1190 WADSWORTH - FORMER ENTERPRISE RENTAL,"-105.08144,39.734617,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043692340
495 WADS PHASE I ESA,"-105.08162,39.72369,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043692304
5800 W COLFAX,"-105.0606,39.74028,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070057655
6190 W 13TH AVE,"-105.06482,39.73661,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068832
657-777 WADSWORTH PHASE I ESA,"-105.081507,39.704987,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043692313
700 WADSWORTH PHASE I ESA,"-105.081504,39.704576,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043692331
8810 W COLFAX AVE,"-105.09686,39.74016,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070057559
CENTURA HEALTH ST ANTHONY HOSPITAL,"-105.129127,39.71794,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037940770
DENVER FEDERAL CENTER- GSA,"-105.10962,39.72265,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002042361
DENVER URBAN GARDENS AT EIBER ELEMENTARY,"-105.10486,39.7374,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055264618
DENVER URBAN GARDENS AT GREEN MOUNTAIN UNITED METHODIST CHURCH,"-105.141792,39.712624,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090569
DUG LAKEWOOD AND AURORA SITES - ROSE STEIN ELEMENTARY,"-105.07687,39.71573,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070209944
ELECTRO-MECHANICAL PRODUCTS INC,"-105.12947,39.73163,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055499811
FIFTYEIGHTHUNDRED,"-105.06084,39.7111,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070057639
FORMER WWTP,"-105.056589,39.72534,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060948266
GAMBRO BCT UNDEVELOPED PROPERTY (BILL & ALS),"-105.11123,39.73466,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038736213
HARRISON WESTERN,"-105.12373,39.736159,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038736197
"HOT TUB SOLUTIONS, INC. D/B/A BLU WATER TECHNOLOGY","-105.08143,39.65796,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067103798
LABCORP LAKEWOOD,"-105.080102,39.709228,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024436948
LAKEWOOD BRICK & TILE CO,"-105.06438,39.73795,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000466889
LAKEWOOD HOUSING AUTHORITY,"-105.12373,39.735053,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038736231
LAMAR STATION CROSSING,"-105.06436,39.73661,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055264093
MARTISCHANG COMPLEX,"-105.06084,39.7111,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064040372
"MOUNTAIN VIEW INN, 14825 W COLFAX AVE","-105.16619,39.73199,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070057573
OKON INC,"-105.06323,39.73662,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001746415
"PIONEER H2O TECHNOLOGIES, INC","-105.0814,39.65721,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067097572
"PLASTRON, DIVISION OF TEKNI-PLEX, INC.CN","-105.12373,39.735295,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000466905
POLICE PROPERTY STORAGE,"-105.06264,39.73624,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038736188
QUALITY METAL PRODUCTS INC.,"-105.12612,39.73655,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000737917
TERUMO BCT,"-105.12066,39.73473,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001400911
"TWIN KEM INTERNATIONAL, INC.","-105.08575,39.64039,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015758553
VILLA ITALIA/BELMAR REDEVELOPMENT,"-105.076873,39.709023,0",COLORADO,LAKEWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039058505
C F MAIER COMPOSITES INCORPORATED,"-102.61294,38.10103,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000467879
CENTRAL ALIGNMENT PROPERTY,"-102.61676,38.08833,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789898
COLORADO INTERSTATE GAS CO - SPRINGFIELD,"-102.74552,37.75071,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001966329
DRAGON ESP,"-102.61094,38.09844,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057858876
EAGLES LODGE,"-102.61766,38.087249,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070671419
GADASH PROPERTY,"-102.61957,38.09248,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789899
JC PENNEY,"-102.61922,38.08839,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070671420
KEMP PROPERTY,"-102.61818,38.10225,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070671521
LAMAR SW,"-102.61382,38.091415,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039780662
LAMAR UTILITIES BOARD,"-102.61535,38.09047,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001430997
MAIN CAFE,"-102.61923,38.08849,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070671421
NEOPLAN USA CORP,"-102.61096,38.09643,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002395925
QUIZNOS,"-102.61819,38.08826,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070675697
RIVER CITY AUTO,"-102.618315,38.077337,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789900
SUTRAK,"-102.6091,38.09962,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000467888
TROY MANOR MOTEL,"-102.61848,38.07855,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070247731
WHO MANUFACTURING,"-102.618752,38.099392,0",COLORADO,LAMAR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071141358
BP AMERICA - TREATING SITE 8,"-107.934358,37.077162,0",COLORADO,LAPLATA COUNTY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056280867
HOLCIM (US) INC FORT COLLINS PLANT,"-105.135498,40.658062,0",COLORADO,LAPORTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001437838
"MILE HI WATER TEC., INC.","-105.00879,39.26116,0",COLORADO,LARKSPUR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038279626
FORT LYON FACILITY -  BUILDING 230,"-103.14281,38.084881,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004568
FORT LYON FACILITY - BUILDING 117,"-103.14267,38.08516,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070069082
FORT LYON FACILITY - BUILDING 303,"-103.14267,38.08516,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070069089
FORT LYON FACILITY - BUILDING 7 AND 508,"-103.14281,38.084881,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004567
LAS ANIMAS ARMORY,"-103.239005,38.06561,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089837
LAS ANIMAS MUNI P&L,"-103.21521,38.06366,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040972506
MOUNTAIN PRAIRIE LLC,"-103.198649,37.853775,0",COLORADO,LAS ANIMAS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055499857
16TH STREET RIGHT-OF-WAY,"-106.296975,39.256293,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070556223
BLACK CLOUD MINE,"-106.25265,39.23456,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064517820
CLOUD CITY CONSERVATION CENTER,"-106.306381,39.244653,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004542
KLUCIK PROPERTY,"-106.29619,39.25297,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384586
LEADVILLE SANITATION DISTRICT,"-106.328056,39.228611,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012361336
PARKVILLE WATER DISTRICT EQUIPMENT STORAGE YARD,"-106.29802,39.25005,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164364
SITE #55A,"-106.315523,39.232722,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070028549
SITE #55B,"-106.322848,39.227334,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069498127
SITE #55D,"-106.331098,39.217112,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034280
SITE #55E,"-106.32436,39.227446,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034281
SITE #55F,"-106.309729,39.226985,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070258792
UPPER ARKANSAS RIVER BROWNFIELDS PROJECTS-UP. AK. RIVER/PUB. LNDOWNERS,"-106.1913,39.095,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015334299
US EPA (FORMERLY ASARCO)- CAL GULCH SUPE,"-106.218888,39.227222,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000607120
WEST PARK SITE,"-106.29474,39.25674,0",COLORADO,LEADVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070556404
"PRO AG SOLUTIONS, LLC","-103.676167,39.270111,0",COLORADO,LIMON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014413465
TRI-STATE GENERATION & TRANS - LIMON,"-103.696071,39.204673,0",COLORADO,LIMON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022515777
"Y.E.S.  SYSTEMS, INC.","-103.692829,39.258481,0",COLORADO,LIMON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030463031
AGGREGATE INDUSTRIES WCR INC RIVERVIEW READY MIX PLANT,"-105.04582,39.56077,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009562516
ASCENT SOLAR TECHNOLOGY INC,"-105.12597,39.5696,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071256647
BESTWAY CONCRETE CO TITAN PLANT,"-105.021111,39.502499,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060261032
BORAL BEST BLOCK NORTH PLANT,"-105.04071,39.56005,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002004731
"CAMAS TECHNOLOGIES, INC.","-105.04308,39.61629,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038245645
CHOICE CHEMICAL CO,"-105.09447,39.62264,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038241284
CORETEC DENVER INC,"-105.11692,39.56875,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041961801
DELUXE FINANCIAL SERVICES INC,"-105.11404,39.5673,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009558549
DENVER WATER DEPARTMENT,"-105.05547,39.533238,0",COLORADO,LITTLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020990935
